timestamp_ms,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pressureHPa,altitudeM,filteredHeight,filteredVelocity,imuVelocityPrediction,predictedApogeeM,servoCommand
6028,2.178723574,-2.521094322,-1.623268723,-0.569430292,8.731176376,0.34906584,996.6068726,301.1804199,301.8718567,69.19844055,45.66549683,402.2893677,0
6038,2.296039343,-2.604891539,-1.321599364,-0.570762634,8.731176376,0.358658493,996.6068726,301.1804199,302.3717041,68.82341766,45.5413475,402.2708435,0
6048,2.334346771,-2.540247917,-1.398213744,-0.571562052,8.731176376,0.368251175,996.6068726,301.1804199,303.0596619,68.76844788,45.41784668,402.4428406,0
6058,2.078166962,-2.542642117,-1.388636947,-0.577157736,8.731176376,0.372514546,996.3148193,303.636322,303.7470703,68.71459198,45.29431915,402.6269226,0
6068,2.276885748,-2.477998734,-1.678335428,-0.583019912,8.731176376,0.376244992,996.3148193,303.636322,304.4339294,68.66160583,45.17144012,402.8058472,0
6078,2.23139596,-2.516305923,-1.532289028,-0.591013789,8.731176376,0.376511484,996.3148193,303.636322,304.9172668,68.27402496,45.04817581,402.7793579,0
6088,2.020706177,-2.518700123,-1.309628367,-0.597675323,8.731176376,0.375978559,996.024353,306.0793457,305.5997314,68.22083282,44.92488861,402.9516602,0
6098,2.288856745,-2.406172752,-1.623268723,-0.601139367,8.731176376,0.376777947,996.024353,306.0793457,306.2816772,68.16835022,44.80272675,403.1280212,0
6108,1.810016513,-2.475604534,-1.505952835,-0.6056692,8.731176376,0.376777947,996.024353,306.0793457,306.9631042,68.11725616,44.67987061,403.3169861,0
6118,1.786074519,-2.501940727,-1.489193439,-0.613663077,8.731176376,0.368517607,996.024353,306.0793457,307.4328308,67.7217865,44.55675125,403.2825623,0
6128,2.049436569,-2.466027737,-1.419761658,-0.619258761,8.731176376,0.364254236,995.7315674,308.5420837,308.1098022,67.67022705,44.43399048,403.456604,0
6138,1.903390408,-2.521094322,-1.33835876,-0.621124089,8.731176376,0.354661554,995.7315674,308.5420837,308.7862549,67.62004089,44.31068039,403.6276245,0
6148,1.699883223,-2.45405674,-1.539471745,-0.621124089,8.731176376,0.343203664,995.7315674,308.5420837,309.4622192,67.57074738,44.18804169,403.814209,0
6158,2.161964178,-2.41574955,-1.683123827,-0.619525254,8.731176376,0.332012266,995.7315674,308.5420837,309.9250183,67.17739105,44.06578445,403.781311,0
6168,2.00873518,-2.449268341,-1.292868972,-0.615528286,8.731176376,0.323485464,995.444519,310.9572449,310.5965576,67.12762451,43.94319153,403.9557495,0
6178,1.843535304,-2.403778553,-1.309628367,-0.611531377,8.731176376,0.318689138,995.444519,310.9572449,311.2675781,67.0788269,43.82105255,404.1311646,0
6188,2.099714994,-2.442085743,-1.352723956,-0.609133244,8.731176376,0.315491587,995.444519,310.9572449,311.9381104,67.03132629,43.6985321,404.3040161,0
6198,1.968033791,-2.432508945,-1.407790542,-0.6056692,8.731176376,0.311494648,995.444519,310.9572449,312.3907166,66.63430786,43.57610703,404.2763672,0
6208,1.987187386,-2.461239338,-1.295263171,-0.605402768,8.731176376,0.308030635,995.1592407,313.3584595,313.0568237,66.58631897,43.45339584,404.4497375,0
6218,2.00873518,-2.422932148,-1.259350061,-0.606468618,8.731176376,0.305099547,995.1592407,313.3584595,313.7224426,66.53931427,43.33106613,404.6242065,0
6228,1.903390408,-2.45166254,-1.139639974,-0.611264884,8.731176376,0.301102608,995.1592407,313.3584595,314.3876343,66.49358368,43.20845032,404.7963867,0
6238,1.951274395,-2.353500366,-1.268926859,-0.612330794,8.731176376,0.292575806,994.8789063,315.7182617,315.1391296,66.58789825,43.08681488,405.0732422,0
6248,2.032677174,-2.288856745,-1.065419793,-0.612064302,8.731176376,0.291776419,994.8789063,315.7182617,315.8048096,66.54484558,42.96582794,405.2580261,0
6258,2.030282974,-2.365471363,-0.972045898,-0.614462495,8.731176376,0.289911181,994.8789063,315.7182617,316.4700317,66.50327301,42.84407425,405.4390869,0
6268,1.805228114,-2.396595955,-1.070208192,-0.616860628,8.731176376,0.282183766,994.8789063,315.7182617,317.1348572,66.46297455,42.72200775,405.6183777,0
6278,1.833958507,-2.370259762,-1.194706678,-0.620591104,8.731176376,0.272058189,994.6019287,318.0505676,317.8317261,66.47557068,42.60020447,405.830658,0
6288,1.661576033,-2.422932148,-0.912190855,-0.623788714,8.731176376,0.260067374,994.6019287,318.0505676,318.4963074,66.43807983,42.47787476,406.0255432,0
6298,1.917755604,-2.353500366,-1.180341482,-0.633647799,8.731176376,0.252339959,994.6019287,318.0505676,319.1604919,66.40138245,42.35623932,406.2111511,0
6308,1.673547029,-2.355894566,-1.106121182,-0.636578858,8.731176376,0.243546709,994.6019287,318.0505676,319.8243103,66.36582947,42.23458099,406.3961792,0
6318,1.529894829,-2.370259762,-1.206677675,-0.63471365,8.731176376,0.231022969,994.3250122,320.3823853,320.4743042,66.30993652,42.11277771,406.5664368,0
6328,1.683123827,-2.363077164,-1.063025594,-0.632315457,8.731176376,0.21663399,994.3250122,320.3823853,321.1372375,66.27649689,41.99104691,406.7647705,0
6338,1.606509328,-2.341529369,-1.386242747,-0.627785623,8.731176376,0.200379789,994.3250122,320.3823853,321.7998352,66.2440567,41.86952972,406.9541626,0
6348,1.759738207,-2.370259762,-1.053448796,-0.619525254,8.731176376,0.1854579,994.3250122,320.3823853,322.4621277,66.212883,41.74772644,407.1419983,0
6358,1.78368032,-2.255337954,-1.098938584,-0.607534468,8.731176376,0.172401235,994.0515747,322.6856995,323.0684814,66.09327698,41.62707138,407.2783813,0
6368,1.78128612,-2.276885748,-1.055842996,-0.594477832,8.731176376,0.166539043,994.0515747,322.6856995,323.729248,66.06302643,41.5062027,407.4803162,0
6378,1.74776721,-2.33913517,-1.170764685,-0.583552837,8.731176376,0.159611031,994.0515747,322.6856995,324.38974,66.03418732,41.38471222,407.6728821,0
6388,1.778891921,-2.298433542,-1.168370485,-0.575292528,8.731176376,0.150284842,993.7779541,324.9910583,325.0499268,66.00615692,41.2636261,407.8661194,0
6398,1.800439715,-2.298433542,-1.158793569,-0.56516695,8.731176376,0.144689128,993.7779541,324.9910583,325.6192627,65.83422089,41.14253998,407.9689331,0
6408,2.00873518,-2.22900176,-1.592144132,-0.550777912,8.731176376,0.140958652,993.7779541,324.9910583,326.2774658,65.80664063,41.02214813,408.1630249,0
6418,2.183511972,-2.214636564,-1.237802267,-0.536921918,8.731176376,0.143090352,993.7779541,324.9910583,326.9354248,65.77996063,40.90190125,408.3724365,0
6428,1.611297727,-2.248155355,-1.37666595,-0.527329266,8.731176376,0.151350692,993.5078125,327.2678528,327.5931091,65.75445557,40.78131866,408.5704651,0
6438,2.33913517,-2.236184359,-1.326387763,-0.516670763,8.731176376,0.163341507,993.5078125,327.2678528,328.1273804,65.53224182,40.66085815,408.6456604,0
6448,2.250549555,-2.190694571,-0.837970614,-0.504146993,8.731176376,0.17559877,993.5078125,327.2678528,328.7825928,65.50665283,40.54085159,408.8430481,0
6458,1.89860189,-2.130839586,-0.998382092,-0.497751892,8.731176376,0.193451747,993.5078125,327.2678528,329.4375305,65.48161316,40.42144394,409.0552063,0
6468,1.975216389,-2.202665567,-1.017535686,-0.495620191,8.731176376,0.211304754,993.2410889,329.5161133,330.0922241,65.45792389,40.30131912,409.256897,0
6478,2.202665567,-2.178723574,-0.852335811,-0.496686071,8.731176376,0.228624806,993.2410889,329.5161133,330.5931702,65.18761444,40.18143082,409.3057861,0
6488,1.838746905,-2.212242365,-0.59376204,-0.499883622,8.731176376,0.243013784,993.2410889,329.5161133,331.2449341,65.16372681,40.06120682,409.5040588,0
6498,1.917755604,-2.183511972,-1.103726983,-0.506811619,8.731176376,0.256070435,993.2410889,329.5161133,331.8964539,65.14054871,39.94127274,409.7030334,0
6508,1.616086125,-2.133233786,-0.849941611,-0.515071988,8.731176376,0.262199074,992.9743042,331.7653809,332.5477295,65.11794281,39.82184219,409.9194031,0
6518,1.505952835,-2.214636564,-0.74459672,-0.52146709,8.731176376,0.265130162,992.9743042,331.7653809,333.0206299,64.8079834,39.70159531,409.9438171,0
6528,1.697489023,-2.123656988,-0.727837324,-0.528928041,8.731176376,0.262998462,992.9743042,331.7653809,333.6685791,64.7846756,39.58226013,410.1466064,0
6538,1.247379065,-2.133233786,-0.921767652,-0.537454844,8.731176376,0.258468598,992.7109375,333.9865723,334.3163147,64.76232147,39.46282959,410.348877,0
6548,1.422155857,-2.159569979,-0.9648633,-0.546248078,8.731176376,0.247543648,992.7109375,333.9865723,334.9638367,64.74103546,39.34313202,410.5626526,0
6558,1.072602391,-2.080561161,-0.940921247,-0.554241955,8.731176376,0.232621744,992.7109375,333.9865723,335.4096375,64.39151764,39.22422791,410.5701294,0
6568,1.403002143,-2.140416384,-1.058237195,-0.555041373,8.731176376,0.217699856,992.7109375,333.9865723,336.0534363,64.36911011,39.10472488,410.7731934,0
6578,1.101332784,-2.114080191,-1.230619669,-0.548912704,8.731176376,0.199846849,992.4492188,336.1942139,336.696991,64.34741974,38.98548508,410.9768677,0
6588,1.295263171,-2.121262789,-1.254561663,-0.539586544,8.731176376,0.181194484,992.4492188,336.1942139,337.3403625,64.32665253,38.86617279,411.1801147,0
6598,1.288080573,-2.102109194,-1.26653266,-0.527329266,8.731176376,0.166805506,992.4492188,336.1942139,337.7619019,63.94257355,38.74705124,411.1781311,0
6608,1.297657371,-2.085349798,-0.979228497,-0.511874437,8.731176376,0.152416542,992.4492188,336.1942139,338.4012146,63.92015076,38.62809753,411.383606,0
6618,1.611297727,-2.049436569,-1.431732655,-0.494554371,8.731176376,0.143090352,992.190918,338.37323,339.0402832,63.89831543,38.50950241,411.590332,0
6628,1.707065821,-2.080561161,-1.345541358,-0.478566617,8.731176376,0.137494639,992.190918,338.37323,339.6791687,63.87749481,38.3905983,411.7956238,0
6638,1.529894829,-2.063801765,-1.244984865,-0.463378251,8.731176376,0.136428788,992.190918,338.37323,340.0770264,63.45890808,38.27186203,411.7736511,0
6648,1.948880196,-2.030282974,-1.285686255,-0.44872281,8.731176376,0.143090352,992.190918,338.37323,340.7114868,63.43586349,38.15345764,411.9814453,0
6658,2.025494576,-2.006340981,-1.15400517,-0.434600294,8.731176376,0.151084229,991.9325562,340.5532227,341.3457336,63.41340637,38.03529358,412.1900024,0
6668,1.874659896,-1.999158382,-0.790086567,-0.418879032,8.731176376,0.162009194,991.9325562,340.5532227,341.9797363,63.39162445,37.917202,412.3982849,0
6678,2.236184359,-1.956062794,-0.811634362,-0.404223561,8.731176376,0.178263396,991.9325562,340.5532227,342.3582153,62.94477463,37.79954147,412.3525085,0
6688,2.130839586,-1.922544003,-0.588973641,-0.402358323,8.731176376,0.201978564,991.6759644,342.7191467,342.9875488,62.92020416,37.68221664,412.5749512,0
6698,1.766920805,-1.984793186,-0.325611442,-0.405822366,8.731176376,0.230223581,991.6759644,342.7191467,343.6166382,62.89674377,37.56427002,412.7841797,0
6708,1.910573006,-1.956062794,-0.08379706,-0.418346077,8.731176376,0.254205197,991.6759644,342.7191467,344.2454834,62.87377548,37.4466095,412.9938354,0
6718,1.59693253,-1.936909199,0.10295067,-0.441794783,8.731176376,0.266196012,991.6759644,342.7191467,344.6066895,62.40262604,37.32913971,412.9367065,0
6728,1.537077546,-1.922544003,-0.08379706,-0.470306277,8.731176376,0.268594176,991.4226685,344.8574219,345.2305908,62.3769722,37.21181488,413.1559448,0
6738,1.654393315,-1.996764183,-0.10295067,-0.500949442,8.731176376,0.264597237,991.4226685,344.8574219,345.854248,62.35255814,37.09374619,413.3640747,0
6748,1.429338455,-1.944091797,0.04070143,-0.5339908,8.731176376,0.257402748,991.4226685,344.8574219,346.4776611,62.32853699,36.97620392,413.5739441,0
6758,1.48679924,-1.939303398,0.117315881,-0.567831576,8.731176376,0.244879022,991.4226685,344.8574219,346.8218994,61.83410645,36.85871124,413.5048828,0
6768,1.584961534,-1.948880196,-0.081402861,-0.600073516,8.731176376,0.228891268,991.1727905,346.9670715,347.4401245,61.807621,36.7411232,413.7089539,0
6778,1.570596337,-1.941697598,-0.201112941,-0.625120997,8.731176376,0.211038291,991.1727905,346.9670715,348.058075,61.78189468,36.62360764,413.9293823,0
6788,1.405396342,-1.956062794,0.119710088,-0.645905018,8.731176376,0.195583463,991.1727905,346.9670715,348.6757813,61.75708389,36.50594711,414.1380005,0
6798,1.386242747,-1.999158382,0.031124622,-0.669353783,8.731176376,0.180661559,991.1727905,346.9670715,349.0033264,61.24079895,36.38785553,414.0549927,0
6808,1.278503656,-1.975216389,-0.272938997,-0.694667637,8.731176376,0.160410419,990.9246216,349.0630798,349.6156006,61.21354675,36.27000427,414.2575684,0
6818,1.367089152,-2.011129379,-0.308852017,-0.717316985,8.731176376,0.134297088,990.9246216,349.0630798,350.2276001,61.18739319,36.15179443,414.4720459,0
6828,1.460463047,-1.982398987,-0.579396784,-0.725044429,8.731176376,0.103653908,990.9246216,349.0630798,350.8393555,61.16188812,36.0338707,414.6792908,0
6838,1.484405041,-1.977610588,-0.538695395,-0.721580386,8.731176376,0.073543645,990.6798706,351.1303711,351.4107971,61.06878281,35.91599274,414.8460083,0
6848,2.085349798,-1.905784607,-0.924161851,-0.711454809,8.731176376,0.047163859,990.6798706,351.1303711,352.0213623,61.04380035,35.79883575,415.0541992,0
6858,1.673547029,-1.89620769,-1.072602391,-0.699464023,8.731176376,0.032508422,990.6798706,351.1303711,352.6316833,61.01955032,35.68177414,415.2625732,0
6868,2.207453966,-1.8579005,-0.543483794,-0.685874403,8.731176376,0.025846859,990.6798706,351.1303711,353.2417603,60.99580383,35.56509399,415.4880371,0
6878,2.458845139,-1.953668594,-0.40940848,-0.678147018,8.731176376,0.02691271,990.4333496,353.2131958,353.7715454,60.83626175,35.44745636,415.6191711,0
6888,1.951274395,-1.953668594,-0.916979253,-0.670952559,8.731176376,0.035705972,990.4333496,353.2131958,354.3797913,60.81356049,35.32981873,415.8285522,0
6898,2.023100376,-1.893813491,-1.127668977,-0.659761071,8.731176376,0.047430322,990.4333496,353.2131958,354.987793,60.79114532,35.21278,416.039856,0
6908,2.178723574,-1.920149803,-0.258573771,-0.641375184,8.731176376,0.057822358,990.4333496,353.2131958,355.5955811,60.76964188,35.09547806,416.2635193,0
6918,1.790862918,-1.869871497,-0.349553436,-0.629384398,8.731176376,0.067415006,990.1885986,355.2818298,356.0873108,60.54895401,34.97867966,416.3644409,0
6928,1.936909199,-1.879448295,-0.679953277,-0.623788714,8.731176376,0.072477795,990.1885986,355.2818298,356.692688,60.52679825,34.86178589,416.5787659,0
6938,1.893813491,-1.845929503,-0.708683729,-0.622456372,8.731176376,0.076741189,990.1885986,355.2818298,357.297821,60.50505066,34.74522781,416.7935486,0
6948,2.006340981,-1.805228114,-0.289698392,-0.620857537,8.731176376,0.078606427,990.1885986,357.3363342,357.9027405,60.48364258,34.6290741,417.0098267,0
6958,1.991975784,-1.807622313,-0.143652096,-0.621390522,8.731176376,0.078606427,989.9454956,357.3363342,358.3597412,60.20771408,34.51289749,417.0940552,0
6968,2.262520552,-1.769315004,-0.577002585,-0.622189879,8.731176376,0.084735066,989.9454956,357.3363342,358.9617004,60.18511963,34.39710617,417.3136902,0
6978,1.836352706,-1.879448295,-0.18674773,-0.620058179,8.731176376,0.092995405,989.9454956,357.3363342,359.563446,60.16401291,34.2802124,417.5291443,0
6988,1.872265697,-1.788468719,-0.155623108,-0.624055147,8.731176376,0.098857582,989.7081299,359.3428345,360.1650085,60.14280319,34.16422653,417.7476807,0
6998,2.013523579,-1.829170108,-0.196324542,-0.635246515,8.731176376,0.103920363,989.7081299,359.3428345,360.5862122,59.81059265,34.0478363,417.7979431,0
7008,1.8602947,-1.81959331,-0.193930343,-0.646437943,8.731176376,0.106052071,989.7081299,359.3428345,361.1842041,59.78818893,33.93154144,418.0170593,0
7018,1.673547029,-1.826775908,-0.253785372,-0.653898895,8.731176376,0.106052071,989.7081299,359.3428345,361.7819519,59.76644897,33.8151741,418.2356567,0
7028,1.903390408,-1.81959331,-0.366312861,-0.661093354,8.731176376,0.101255737,989.4717407,361.3419189,362.3795166,59.74524689,33.69887924,418.4541321,0
7038,1.656787634,-1.802833915,-0.162805721,-0.667754948,8.731176376,0.097525269,989.4717407,361.3419189,362.7693481,59.36444092,33.58275223,418.4653015,0
7048,1.584961534,-1.764526606,-0.107739076,-0.676015317,8.731176376,0.090863705,989.4717407,361.3419189,363.3628845,59.34090805,33.46700668,418.6977539,0
7058,1.865083098,-1.766920805,-0.366312861,-0.683476269,8.731176376,0.081004597,989.4717407,361.3419189,363.9561768,59.31797409,33.35123825,418.9187927,0
7068,1.513135433,-1.745373011,-0.545877993,-0.686940312,8.731176376,0.07087902,989.2313232,363.3752441,364.5492249,59.29543304,33.23568344,419.1405029,0
7078,1.608903527,-1.752555609,-0.318428814,-0.685341477,8.731176376,0.056756508,989.2313232,363.3752441,364.9171753,58.88274384,33.12005615,419.1364746,0
7088,1.977610588,-1.78128612,-0.284909993,-0.684009135,8.731176376,0.046630934,989.2313232,363.3752441,365.5058899,58.85829544,33.00414276,419.3660278,0
7098,1.719036818,-1.814804912,-0.169988319,-0.681078076,8.731176376,0.039169986,989.2313232,365.374054,366.0943604,58.83465958,32.88789368,419.585968,0
7108,1.82198751,-1.771709204,-0.430956304,-0.678147018,8.731176376,0.031709034,988.9949951,365.374054,366.6825867,58.81119156,32.77207565,419.8070068,0
7118,1.807622313,-1.745373011,-0.155623108,-0.673617184,8.731176376,0.027445635,988.9949951,365.374054,367.0285339,58.36703873,32.65652084,419.7862244,0
7128,1.812410712,-1.74776721,0.059855044,-0.667488515,8.731176376,0.027712099,988.9949951,365.374054,367.6120911,58.34082794,32.54094315,420.0031128,0
7138,1.738190413,-1.685518026,-0.04070143,-0.666156173,8.731176376,0.025846859,988.7603149,367.3597107,368.1953735,58.31457901,32.42598724,420.2381592,0
7148,1.769315004,-1.750161409,-0.162805721,-0.66588974,8.731176376,0.018385911,988.7603149,367.3597107,368.7784119,58.2893486,32.31038666,420.4598083,0
7158,1.810016513,-1.716642618,-0.052672438,-0.664557397,8.731176376,0.009326187,988.7603149,367.3597107,369.1051331,57.81870651,32.19512177,420.4260559,0
7168,1.807622313,-1.711854219,-0.229843363,-0.666689157,8.731176376,0.004529862,988.7603149,367.3597107,369.6831665,57.79032135,32.07990265,420.6436768,0
7178,2.027888775,-1.754949808,-0.244208574,-0.672284842,8.730643272,-0.000799387,988.5273438,369.3311462,370.2609253,57.76274872,31.96425247,420.8734131,0
7188,1.740584612,-1.673547029,-0.426167905,-0.67628181,8.714655876,-0.006928025,988.5273438,369.3311462,370.8384094,57.73491669,31.84941673,421.0969543,0
7198,2.051830769,-1.733402014,-0.29688102,-0.675748825,8.701598167,-0.006661562,988.5273438,369.3311462,371.1484375,57.24282837,31.73398209,421.0510559,0
7208,2.161964178,-1.67115283,-0.653617084,-0.672817767,8.688009262,0.002398162,988.5273438,369.3311462,371.7207031,57.21191406,31.61917114,421.2696228,0
7218,1.695094824,-1.750161409,-0.246602774,-0.66375798,8.670688629,0.011990812,988.2960815,371.2883911,372.2926636,57.18207932,31.50356865,421.4850464,0
7228,1.951274395,-1.695094824,-0.51954174,-0.650434852,8.652835846,0.019984685,988.2960815,371.2883911,372.8643188,57.15215302,31.38851738,421.7181396,0
7238,1.939303398,-1.640028119,-0.440533102,-0.640842259,8.637913704,0.02904441,988.2960815,371.2883911,373.1599121,56.6419754,31.27401733,421.6659546,0
7248,1.814804912,-1.647210717,-0.416591108,-0.63258189,8.61952877,0.033307809,988.2960815,373.217865,373.7261353,56.6083374,31.15944481,421.8841858,0
7258,1.738190413,-1.668758631,-0.385466486,-0.628318548,8.603274345,0.035972435,988.0681152,373.217865,374.2920532,56.57522964,31.04465675,422.1011658,0
7268,1.795651317,-1.735796213,-0.356736064,-0.622189879,8.586753845,0.038637057,988.0681152,373.217865,374.857666,56.54304504,30.92919922,422.3294983,0
7278,1.836352706,-1.592144132,-0.567425787,-0.615261853,8.566502571,0.041834611,988.0681152,373.217865,375.1392822,56.01608658,30.81517792,422.2700195,0
7288,1.707065821,-1.613691926,-0.754173517,-0.608866811,8.547050476,0.045032158,987.8435669,375.118988,375.6992493,55.97932816,30.70094109,422.487915,0
7298,1.908178806,-1.59932673,-0.466869324,-0.602205217,8.527332306,0.049295556,987.8435669,375.118988,376.2588501,55.94273758,30.58684731,422.7060547,0
7308,1.793257117,-1.577778935,-0.244208574,-0.599274099,8.514808655,0.055690661,987.8435669,375.118988,376.8180847,55.90624237,30.47296906,422.9242554,0
7318,1.881842494,-1.565807939,-0.426167905,-0.596875966,8.503084183,0.061552834,987.8435669,375.118988,377.0860596,55.36360168,30.35921097,422.8677063,0
7328,1.690306425,-1.496376038,-0.541089594,-0.591813207,8.486829758,0.066882081,987.6191406,377.019989,377.6394958,55.32268906,30.24614716,423.0880127,0
7338,1.759738207,-1.517923832,-0.792480767,-0.587016821,8.462581635,0.071678407,987.6191406,377.019989,378.1925049,55.28222275,30.13286781,423.3069763,0
7348,1.855506301,-1.510741234,-0.208295554,-0.582220554,8.433004379,0.078339972,987.6191406,377.019989,378.7451172,55.24193954,30.01966095,423.5257263,0
7358,1.836352706,-1.515529633,-0.174776718,-0.57555896,8.405025482,0.085001536,987.6191406,377.019989,379.0036011,54.69070816,29.9064064,423.4634094,0
7368,1.738190413,-1.534683347,-0.466869324,-0.571562052,8.378113747,0.087399691,987.4003296,378.8733215,379.550293,54.64681244,29.79295921,423.6808167,0
7378,1.939303398,-1.474828243,-0.694318473,-0.568630934,8.353065491,0.095393561,987.4003296,378.8733215,380.0965576,54.60259628,29.68011093,423.899353,0
7388,1.764526606,-1.474828243,-0.294486821,-0.568630934,8.333880424,0.108183771,987.4003296,378.8733215,380.6423645,54.55858994,29.56726265,424.1175842,0
7398,1.97042799,-1.505952835,-0.270544797,-0.570229709,8.315494537,0.118842266,987.4003296,380.7322083,381.1289368,54.41270065,29.45410347,424.2755737,0
7408,1.958456993,-1.462857246,-0.507570744,-0.570496202,8.29391098,0.130833074,987.1768799,380.7661133,381.6728516,54.36812592,29.34137535,424.5076904,0
7418,1.702277422,-1.460463047,-0.301669419,-0.571562052,8.271794319,0.143090352,987.1768799,380.7661133,382.2163086,54.32372665,29.22867012,424.7289734,0
7428,1.733402014,-1.458068848,-0.316034615,-0.577157736,8.258737564,0.151883617,987.1768799,380.7661133,382.7593384,54.27949524,29.11598969,424.9501343,0
7438,1.721431017,-1.52510643,-0.129286885,-0.58381933,8.247013092,0.156147003,986.9607544,382.597168,383.2108459,54.07747269,29.00263786,425.0775452,0
7448,1.649604917,-1.438915253,-0.220266551,-0.590747297,8.236354828,0.156413481,986.9607544,382.597168,383.7514038,54.03207779,28.89014816,425.3089294,0
7458,1.520318031,-1.474828243,-0.407014281,-0.598208308,8.225696564,0.156147003,986.9607544,382.597168,384.2915039,53.98719025,28.77729988,425.5318604,0
7468,1.577778935,-1.489193439,-0.196324542,-0.604336917,8.213172913,0.153482378,986.9607544,382.597168,384.8311768,53.94260788,28.66430855,425.7536316,0
7478,1.589749932,-1.474828243,-0.169988319,-0.612597227,8.197451591,0.147886679,986.7446899,384.4280396,385.2485046,53.68563461,28.55146027,425.8535461,0
7488,1.438915253,-1.460463047,-0.392649084,-0.619791746,8.183861732,0.145488501,986.7446899,384.4280396,385.7851257,53.63928223,28.43875504,426.0730896,0
7498,1.55862534,-1.465251446,-0.526724398,-0.622722805,8.164410591,0.14282389,986.7446899,384.4280396,386.3212891,53.59313202,28.32600212,426.3069153,0
7508,1.611297727,-1.465251446,-0.344765037,-0.622189879,8.146024704,0.137228176,986.7446899,384.4280396,386.8569641,53.54713058,28.21324921,426.5308228,0
7518,1.63523972,-1.438915253,-0.323217243,-0.621656954,8.128704071,0.132698312,986.5303345,386.2451477,387.2436829,53.24192429,28.10075951,426.6062622,0
7528,1.663970232,-1.434126854,-0.440533102,-0.622989297,8.118312836,0.131366,986.5303345,386.2451477,387.7758484,53.19365311,27.98831749,426.8271484,0
7538,1.522712231,-1.400607944,-0.363918662,-0.625920355,8.099126816,0.127635539,986.5303345,386.2451477,388.3075256,53.14519501,27.87621117,427.048645,0
7548,1.685518026,-1.438915253,-0.16759412,-0.626186788,8.082872391,0.126303226,986.5303345,388.0348816,388.8387451,53.09721756,27.76372147,427.2857666,0
7558,1.67115283,-1.436521053,-0.189141929,-0.630716681,8.068483353,0.123905048,986.3192139,388.0348816,389.1965332,52.74713516,27.65125656,427.3374939,0
7568,1.623268723,-1.41257906,-0.282515794,-0.633381307,8.054894447,0.122572735,986.3192139,388.0348816,389.7237549,52.69648743,27.53903008,427.5594788,0
7578,1.513135433,-1.379060149,-0.395043284,-0.637111843,8.04023838,0.121240422,986.3192139,388.0348816,390.2504883,52.64562225,27.42713928,427.7815247,0
7588,1.549048543,-1.391031146,-0.289698392,-0.639776468,8.024518013,0.120174579,986.1116333,389.7946777,390.7767029,52.59496689,27.31512833,428.0171204,0
7598,1.367089152,-1.395819545,-0.347159237,-0.640042901,8.010662079,0.116444103,986.1116333,389.7946777,391.1068115,52.20209885,27.20306969,428.0475159,0
7608,1.532289028,-1.369483352,-0.241814375,-0.640575767,7.996006012,0.112447165,986.1116333,389.7946777,391.6285706,52.14839172,27.09127426,428.2701721,0
7618,1.501164436,-1.403002143,-0.407014281,-0.638977051,7.981350422,0.108183771,986.1116333,389.7946777,392.1497803,52.09507751,26.97914505,428.4913025,0
7628,1.393425345,-1.352723956,-0.359130263,-0.632848382,7.961099148,0.099923424,985.9040527,391.5552673,392.6704712,52.04135132,26.86751747,428.7134705,0
7638,1.55862534,-1.331176162,-0.016759412,-0.626986206,7.948308945,0.09246248,985.9040527,391.5552673,392.978241,51.61501312,26.75610542,428.7394104,0
7648,1.630451322,-1.343147159,-0.308852017,-0.625120997,7.934719563,0.084735066,985.9040527,391.5552673,393.4941101,51.55800629,26.64457321,428.9621277,0
7658,1.584961534,-1.345541358,-0.045489833,-0.625653923,7.92113018,0.075142421,985.9040527,391.5552673,394.0094299,51.50107193,26.53301811,429.18396,0
7668,1.628057122,-1.321599364,-0.385466486,-0.62645334,7.90780735,0.06981317,985.6980591,393.3026123,394.5241699,51.44394684,26.42170143,429.4060059,0
7678,1.608903527,-1.352723956,-0.268150598,-0.628584981,7.892085552,0.070346095,985.6980591,393.3026123,394.8126526,50.99051666,26.31007385,429.4144287,0
7688,1.55862534,-1.379060149,0.009576807,-0.631516039,7.876098156,0.071678407,985.6980591,393.3026123,395.3222656,50.93047714,26.19818306,429.6351624,0
7698,1.623268723,-1.331176162,0.138863698,-0.635246515,7.861442566,0.072211333,985.6980591,395.0209656,395.8312683,50.87000656,26.08677101,429.8565063,0
7708,1.618480325,-1.297657371,-0.229843363,-0.636578858,7.84412241,0.06981317,985.4954834,395.0209656,396.3396606,50.80923462,25.97569466,430.0227661,3
7718,1.568202138,-1.302445769,-0.225054964,-0.637111843,7.832131386,0.065016843,985.4954834,395.0209656,396.6096497,50.32970047,25.86457062,430.0008545,3.299999952
7728,1.656787634,-1.381454349,0.026336219,-0.636045933,7.82120657,0.063151613,985.4954834,395.0209656,397.1126404,50.26601791,25.75265694,430.1806335,6.300000191
7738,1.623268723,-1.297657371,0.023942016,-0.636045933,7.809482098,0.061819296,985.2929688,396.7391052,397.6149597,50.20153427,25.64158058,430.350769,9.300000191
7748,1.455674648,-1.37427175,-0.01436521,-0.635513008,7.804686069,0.060486984,985.2929688,396.7391052,398.1166687,50.13779068,25.52973747,430.519928,12.30000019
7758,1.527500629,-1.283292055,0.011971008,-0.638977051,7.801754951,0.05489127,985.2929688,396.7391052,398.3727722,49.64091492,25.41880417,430.4606628,15.30000019
