timestamp_ms,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,baroTemp,pressureHPa,humidity,altitudeM
2860,2.6647465229034424,8.006210327148438,5.0685248374938965,0.060220520943403244,0.19958040118217468,0.12137366086244583,42.83588409423828,25.229999542236328,1018.6529541015625,71.8583984375,-44.886905670166016
2969,2.7485435009002686,8.267178535461426,5.197812080383301,0.06808116286993027,-0.019851453602313995,0.009725880809128284,42.93000030517578,25.229999542236328,1018.6529541015625,71.8701171875,-44.886905670166016
3077,3.248931646347046,8.169015884399414,4.738125324249268,0.050361406058073044,-0.03543950989842415,0.015854516997933388,42.93000030517578,25.229999542236328,1018.6537475585938,71.8466796875,-44.892913818359375
3185,2.8610711097717285,8.271966934204102,5.0876784324646,-0.08353599160909653,-0.03916998580098152,-0.049162328243255615,42.788822174072266,25.229999542236328,1018.652099609375,71.533203125,-44.87989807128906
3293,3.2632968425750732,8.101978302001953,5.123591423034668,-0.21476876735687256,-0.010924961417913437,-0.21143798530101776,42.741764068603516,25.229999542236328,1018.650390625,71.8701171875,-44.86487579345703
3401,3.0406360626220703,7.999027729034424,5.272032260894775,0.01598774828016758,0.024647777900099754,-0.0045298621989786625,42.741764068603516,25.229999542236328,1018.6487426757812,71.8583984375,-44.85186004638672
3509,3.134010076522827,8.271966934204102,4.458003520965576,-0.49468758702278137,-0.26779478788375854,-0.19065390527248383,42.788822174072266,25.229999542236328,1018.6487426757812,71.65625,-44.85186004638672
3617,2.935291290283203,8.032546997070312,5.868188381195068,-0.19984684884548187,-0.26139968633651733,-0.1480199098587036,42.788822174072266,25.229999542236328,1018.6487426757812,71.8583984375,-44.85186004638672
3725,3.090914487838745,8.08043098449707,5.499481201171875,-0.10578560084104538,-0.07660795748233795,-0.16214241087436676,42.788822174072266,25.229999542236328,1018.6453247070312,71.8583984375,-44.822818756103516
3833,3.485957622528076,8.027758598327637,5.2049946784973145,0.12323889136314392,0.05862174555659294,0.14109188318252563,42.788822174072266,25.229999542236328,1018.6436157226562,71.880859375,-44.80880355834961
3951,3.471592426300049,7.824251174926758,5.173870086669922,-0.09526033699512482,0.11511179059743881,0.09699234366416931,42.83588409423828,25.229999542236328,1018.6419677734375,71.8583984375,-44.79578399658203
4060,3.5434184074401855,7.572859764099121,5.578489780426025,-0.12936753034591675,0.1336309313774109,0.017053598538041115,42.93000030517578,25.229999542236328,1018.6419677734375,71.8701171875,-44.79578399658203
4168,3.6152446269989014,7.417236804962158,5.770026206970215,0.012390505522489548,0.1251041293144226,-0.025447167456150055,42.83588409423828,25.229999542236328,1018.6386108398438,71.8583984375,-44.76774597167969
4276,3.313575267791748,7.785943984985352,5.7341132164001465,0.05835527926683426,0.167871356010437,-0.0791393592953682,42.741764068603516,25.229999542236328,1018.6351318359375,71.8583984375,-44.73870849609375
4384,3.3949780464172363,7.671022415161133,5.817910194396973,0.0889984667301178,-0.011058192700147629,0.07993873953819275,42.788822174072266,25.229999542236328,1018.6317138671875,71.8466796875,-44.710670471191406
4492,3.469198226928711,7.802703380584717,5.628767967224121,-0.04343338683247566,-0.11657733470201492,0.022649310529232025,42.93000030517578,25.229999542236328,1018.6300048828125,71.880859375,-44.696651458740234
4600,3.5960910320281982,7.723694801330566,5.542576789855957,-0.02371516078710556,-0.09925726801156998,0.029843797907233238,42.788822174072266,25.229999542236328,1018.6283569335938,71.8583984375,-44.68263244628906
4708,3.663128614425659,7.568071365356445,5.552153587341309,-0.04223430156707764,0.039303213357925415,0.006528330501168966,42.83588409423828,25.229999542236328,1018.6207885742188,71.6005859375,-44.61954879760742
4816,3.6535518169403076,7.479485988616943,5.621585369110107,0.03144257143139839,0.052759572863578796,0.028911178931593895,42.93000030517578,25.229999542236328,1018.623291015625,71.8701171875,-44.64057540893555
4924,3.8307228088378906,7.793126583099365,5.612008571624756,-0.0937947928905487,-0.026779478415846825,-0.023848390206694603,42.741764068603516,25.229999542236328,1018.6157836914062,71.8701171875,-44.5784912109375
5042,3.7684733867645264,7.623138427734375,5.233725070953369,-0.34053903818130493,0.5254639983177185,-0.5822205543518066,42.93000030517578,25.229999542236328,1018.6157836914062,71.892578125,-44.5784912109375
5151,2.3965959548950195,8.339004516601562,6.09324312210083,-0.5040137767791748,0.6316492557525635,-0.4071546792984009,42.93000030517578,25.229999542236328,1018.6157836914062,71.74609375,-44.5784912109375
5259,0.9744400978088379,7.168240070343018,6.919242858886719,-0.1597442626953125,0.1432235836982727,0.08686677366495132,42.93000030517578,25.229999542236328,1018.617431640625,71.8583984375,-44.59151077270508
5367,2.3798365592956543,6.2847795486450195,7.599195957183838,0.11138132214546204,0.7030612826347351,-0.05848851427435875,42.93000030517578,25.229999542236328,1018.6157836914062,71.8466796875,-44.5784912109375
5475,1.6304513216018677,7.316680431365967,7.888894557952881,-0.0939280241727829,0.07021286338567734,-0.2057090401649475,42.647647857666016,25.229999542236328,1018.6157836914062,71.8583984375,-44.5784912109375
5583,1.1803414821624756,6.715735912322998,7.343016624450684,0.4974854588508606,-1.9126676321029663,0.42260950803756714,42.97705841064453,25.229999542236328,1018.6157836914062,71.8701171875,-44.5784912109375
5691,2.2146365642547607,6.124367713928223,4.819528102874756,1.343503713607788,-2.49835205078125,-0.39489737153053284,42.93000030517578,25.229999542236328,1018.6123657226562,71.8583984375,-44.550453186035156
5799,2.8778305053710938,6.775590896606445,4.606443881988525,0.5306600332260132,-0.23182235658168793,-0.48642727732658386,42.788822174072266,25.229999542236328,1018.610595703125,71.880859375,-44.53543472290039
5907,6.72531270980835,11.678915977478027,3.60566782951355,2.456650733947754,-0.6283185482025146,-0.8810581564903259,43.02411651611328,25.229999542236328,1018.6123657226562,71.8583984375,-44.550453186035156
6015,5.169081687927246,10.469843864440918,-0.8092401623725891,0.8797258734703064,-0.630050539970398,-1.4911240339279175,42.788822174072266,25.229999542236328,1018.610595703125,71.8701171875,-44.53543472290039
6133,0.9744400978088379,8.034940719604492,-0.1867477297782898,-0.1648070365190506,-0.5522434711456299,-1.8364593982696533,42.93000030517578,25.229999542236328,1018.610595703125,71.8701171875,-44.53543472290039
6242,0.06224924325942993,7.082048416137695,0.10055647045373917,-0.3177565038204193,-0.2853813171386719,-0.822969377040863,42.788822174072266,25.229999542236328,1018.6072387695312,71.8583984375,-44.50739669799805
6350,-1.113303780555725,9.033323287963867,0.8523358106613159,-0.12710259854793549,0.01958499290049076,-0.2948407232761383,42.93000030517578,25.229999542236328,1018.6113891601562,71.92578125,-44.54144287109375
6458,-1.139639973640442,8.829815864562988,0.871489405632019,0.5170704126358032,0.04156814515590668,0.7917932868003845,42.93000030517578,25.229999542236328,1018.6096801757812,71.8701171875,-44.52742385864258
6566,-0.19871874153614044,9.11233139038086,-0.8619126081466675,0.1414915770292282,0.4711056649684906,0.06181929633021355,42.93000030517578,25.229999542236328,1018.6096801757812,71.8583984375,-44.52742385864258
6674,0.3878606855869293,9.437943458557129,-1.3048399686813354,-0.4813644587993622,-0.017053598538041115,0.18892189860343933,42.93000030517578,25.229999542236328,1018.6080322265625,71.7578125,-44.514404296875
6782,-0.33518823981285095,9.701305389404297,0.08379705995321274,-0.8145757913589478,0.08313629031181335,-0.4512541890144348,42.647647857666016,25.229999542236328,1018.6063232421875,71.892578125,-44.50038528442383
6890,-1.3072341680526733,9.801861763000488,0.5626373887062073,-0.6878728866577148,-0.07274425029754639,0.2566033899784088,42.741764068603516,25.229999542236328,1018.6046752929688,71.880859375,-44.486366271972656
6998,-0.8236053586006165,9.557653427124023,0.7996633648872375,-0.25913476943969727,0.21543492376804352,0.5150719881057739,42.647647857666016,25.229999542236328,1018.6046752929688,71.880859375,-44.486366271972656
7106,0.17477671802043915,9.167398452758789,1.4460978507995605,-0.2681944966316223,0.08326952159404755,0.5851516127586365,42.600589752197266,25.229999542236328,1018.6046752929688,71.8701171875,-44.486366271972656
7224,0.9600749015808105,9.107542991638184,2.3582887649536133,-0.34040582180023193,-0.18519142270088196,0.25313934683799744,42.788822174072266,25.239999771118164,1018.6087646484375,71.880859375,-44.52041244506836
7333,1.556231141090393,10.065223693847656,1.9536685943603516,-0.4236753284931183,0.1794624775648117,0.5798223614692688,42.741764068603516,25.229999542236328,1018.6046752929688,71.8701171875,-44.486366271972656
7441,1.2401964664459229,9.02135181427002,2.255337953567505,-0.12723582983016968,-0.03837059438228607,0.02171669341623783,42.83588409423828,25.239999771118164,1018.6121826171875,71.892578125,-44.5484504699707
7571,1.3886369466781616,9.093177795410156,2.250549554824829,0.5182695388793945,0.07820674031972885,-0.04649770259857178,42.93000030517578,25.239999771118164,1018.6138916015625,71.8701171875,-44.562469482421875
7681,1.2473790645599365,9.509769439697266,1.9297266006469727,-1.0354732275009155,-0.09366156160831451,-1.105686068534851,42.83588409423828,25.239999771118164,1018.6156005859375,71.880859375,-44.57648849487305
7789,1.1300631761550903,10.08437728881836,2.5953147411346436,0.5323920249938965,0.2748560607433319,-0.06328483670949936,42.741764068603516,25.239999771118164,1018.6156005859375,71.8583984375,-44.57648849487305
7897,-0.33997663855552673,9.296685218811035,2.9017724990844727,-0.7035941481590271,-0.8540122509002686,0.2372848391532898,42.83588409423828,25.239999771118164,1018.6172485351562,71.8701171875,-44.59050750732422
8005,-0.37828385829925537,8.389283180236816,3.138798475265503,2.284249782562256,1.2862143516540527,0.41235068440437317,42.97705841064453,25.239999771118164,1018.6172485351562,71.8701171875,-44.59050750732422
8113,3.2585084438323975,8.449137687683105,-1.1635819673538208,0.2952404320240021,0.5676982998847961,2.0115251541137695,42.741764068603516,25.239999771118164,1018.6156005859375,71.7685546875,-44.61153793334961
8221,5.439626216888428,10.87446403503418,-1.6424223184585571,-1.3517640829086304,0.3050995469093323,-0.8147090673446655,42.741764068603516,25.239999771118164,1018.6197509765625,71.8701171875,-44.61153793334961
8340,2.6862943172454834,8.734047889709473,4.5154643058776855,-1.6122312545776367,0.6706860661506653,-0.9250245094299316,42.93000030517578,25.239999771118164,1018.6213989257812,71.880859375,-44.62455368041992
8448,0.5171475410461426,10.83855152130127,2.1140801906585693,0.08926492929458618,0.31069526076316833,-0.9067717790603638,42.83588409423828,25.239999771118164,1018.6248168945312,71.880859375,-44.653594970703125
8556,0.4357447028160095,9.952696800231934,2.8203697204589844,-0.08620061725378036,0.3341439664363861,-0.15188361704349518,42.741764068603516,25.239999771118164,1018.6265869140625,72.4306640625,-44.6676139831543
8664,0.3663128614425659,9.679757118225098,2.494758129119873,0.35186371207237244,-0.2387503832578659,0.01039203628897667,42.93000030517578,25.239999771118164,1018.6282958984375,71.892578125,-44.68163299560547
8772,1.2449848651885986,10.014945983886719,2.0470423698425293,1.1740336418151855,-0.7895283102989197,0.8205711841583252,42.788822174072266,25.239999771118164,1018.63330078125,71.892578125,-44.72368621826172
8880,2.4827871322631836,10.441113471984863,-1.1180921792984009,1.5645344257354736,-0.6597610712051392,0.751823902130127,42.93000030517578,25.239999771118164,1018.635009765625,71.892578125,-44.73770523071289
8988,1.3215993642807007,9.75637149810791,-1.3503297567367554,0.23581929504871368,-0.16680550575256348,-0.0543583482503891,42.741764068603516,25.239999771118164,1018.635009765625,71.9033203125,-44.73770523071289
9096,1.2425906658172607,8.765172004699707,-1.278503656387329,-0.790727436542511,0.002797855995595455,-0.7322388887405396,42.788822174072266,25.239999771118164,1018.635009765625,71.892578125,-44.73770523071289
9204,0.6943184733390808,9.478644371032715,1.0223240852355957,-1.3886692523956299,0.13789433240890503,-0.7262434959411621,42.788822174072266,25.239999771118164,1018.63671875,71.8701171875,-44.75172424316406
9312,0.2968810200691223,9.9000244140625,0.9193734526634216,-0.28258347511291504,-0.30376723408699036,-0.2901776432991028,42.93000030517578,25.239999771118164,1018.63671875,71.880859375,-44.75172424316406
9430,0.11013327538967133,9.921571731567383,2.2194249629974365,0.09925726801156998,-0.2093062847852707,0.09312863647937775,42.93000030517578,25.239999771118164,1018.6400756835938,71.9033203125,-44.779762268066406
9539,-0.7589619159698486,9.277531623840332,2.0015525817871094,0.06208575889468193,0.10498622059822083,0.1432235836982727,42.788822174072266,25.239999771118164,1018.6451416015625,71.8701171875,-44.82181930541992
9647,0.24420857429504395,9.708487510681152,1.2856862545013428,0.17746400833129883,0.29044410586357117,0.24021592736244202,42.93000030517578,25.239999771118164,1018.6478271484375,71.9033203125,-44.843849182128906
9755,0.5123591423034668,10.773907661437988,0.5363011956214905,0.2655298709869385,0.20824041962623596,0.3031010925769806,42.93000030517578,25.239999771118164,1018.6495361328125,71.8466796875,-44.85786819458008
9863,0.7637503147125244,8.87051773071289,0.7398083209991455,0.34706738591194153,0.0030643183272331953,-0.1549479365348816,42.788822174072266,25.239999771118164,1018.6511840820312,71.892578125,-44.87188720703125
9971,-0.304063618183136,9.612719535827637,1.965639591217041,0.1664058268070221,0.22023123502731323,-0.05089433491230011,42.83588409423828,25.239999771118164,1018.65283203125,71.892578125,-44.88590621948242
10079,0.9648633003234863,10.620678901672363,-0.4165911078453064,0.8749295473098755,-0.08433537930250168,0.49801838397979736,42.741764068603516,25.239999771118164,1018.65625,71.578125,-44.9139404296875
10187,1.3527239561080933,8.983044624328613,-1.7381904125213623,0.2899111807346344,-0.29404133558273315,0.07447626441717148,42.93000030517578,25.239999771118164,1018.65966796875,71.9033203125,-44.941978454589844
10295,1.5322890281677246,9.976638793945312,-0.11971008777618408,-0.3292143642902374,0.0691470131278038,0.0018652373692020774,42.83588409423828,25.239999771118164,1018.6629638671875,71.892578125,-44.96901321411133
10403,-0.7996633648872375,10.90558910369873,0.36152446269989014,-0.18252679705619812,-0.14921899139881134,0.19385145604610443,42.93000030517578,25.239999771118164,1018.6629638671875,71.9033203125,-44.96901321411133
10521,0.011971008032560349,10.433931350708008,1.1013327836990356,0.4396630823612213,-0.2568698227405548,0.1021883636713028,42.83588409423828,25.239999771118164,1018.6663818359375,71.9150390625,-44.998050689697266
10630,-0.12689268589019775,9.720458984375,-1.2713210582733154,-0.6585620641708374,0.20864012837409973,0.29577335715293884,42.788822174072266,25.239999771118164,1018.6698608398438,71.9150390625,-45.02709197998047
10738,1.072602391242981,9.66299819946289,-0.19393034279346466,0.8332281708717346,0.3049663007259369,-0.2885788679122925,42.93000030517578,25.239999771118164,1018.6681518554688,71.92578125,-45.01206970214844
10846,1.3910311460494995,9.040505409240723,0.3687070608139038,-0.30723124742507935,-0.06714854389429092,0.049162328243255615,43.02411651611328,25.239999771118164,1018.6663818359375,71.9375,-44.998050689697266
10954,2.123656988143921,10.553641319274902,-1.8818424940109253,-1.1944180727005005,0.45858192443847656,0.1071179136633873,42.788822174072266,25.239999771118164,1018.6646728515625,71.9375,-44.98403549194336
11062,0.9792284965515137,9.423578262329102,0.021547814831137657,-0.7113215923309326,0.593411922454834,-0.023981623351573944,42.788822174072266,25.239999771118164,1018.6646728515625,71.9150390625,-44.98403549194336
11170,0.33518823981285095,8.221688270568848,0.6751648783683777,0.1730673909187317,-0.12323889136314392,-0.6516339778900146,42.93000030517578,25.239999771118164,1018.6613159179688,71.92578125,-44.955997467041016
11278,-0.3423708379268646,9.373299598693848,0.5147533416748047,0.2550045847892761,0.031709033995866776,0.35652679204940796,42.83588409423828,25.239999771118164,1018.65966796875,72.0380859375,-44.941978454589844
11386,-0.038307227194309235,9.169792175292969,0.3256114423274994,0.3626554310321808,-0.029444104060530663,0.37771058082580566,42.93000030517578,25.239999771118164,1018.657958984375,71.9375,-44.92795944213867
11494,0.8140285611152649,8.458714485168457,0.4405331015586853,-0.049695249646902084,0.04170137643814087,0.5811547040939331,42.93000030517578,25.229999542236328,1018.6571655273438,71.92578125,-44.92095184326172
11633,-0.1388636976480484,10.90558910369873,0.33039984107017517,-0.27752068638801575,-0.2274257391691208,0.30536600947380066,42.788822174072266,25.239999771118164,1018.6613159179688,71.9375,-44.955997467041016
11742,1.2114660739898682,8.547300338745117,0.49799394607543945,-0.503347635269165,-0.3178897500038147,0.09859111160039902,42.741764068603516,25.239999771118164,1018.6646728515625,71.9375,-44.98403549194336
11850,0.3208230137825012,7.833827972412109,-0.07661445438861847,0.3182894289493561,0.0022649310994893312,-0.27951914072036743,42.647647857666016,25.239999771118164,1018.6646728515625,71.9482421875,-44.98403549194336
11958,0.7350199222564697,9.921571731567383,1.158793568611145,-0.19012096524238586,0.6431071758270264,-0.5285283327102661,42.97705841064453,25.239999771118164,1018.6629638671875,71.7578125,-44.98403549194336
12066,0.33279404044151306,11.453861236572266,0.9816226959228516,-1.235053539276123,0.671618640422821,-0.35972434282302856,42.93000030517578,25.239999771118164,1018.6646728515625,71.9375,-44.98403549194336
12174,1.50355863571167,10.92953109741211,3.7014358043670654,-0.8408223390579224,0.11404594779014587,0.49175652861595154,42.788822174072266,25.229999542236328,1018.6638793945312,71.9599609375,-44.97702407836914
12282,0.6153098344802856,9.734824180603027,3.8810009956359863,-0.1910535991191864,0.16760489344596863,0.10525267571210861,42.788822174072266,25.229999542236328,1018.6673583984375,72.5986328125,-45.00606155395508
12390,0.5219359993934631,7.931990146636963,3.550601005554199,-0.09526033699512482,0.08646707236766815,0.10498622059822083,42.93000030517578,25.229999542236328,1018.6707153320312,71.9482421875,-45.03409957885742
12498,0.9145850539207458,9.184157371520996,3.5051112174987793,-0.5896814465522766,0.04929555580019951,0.6597610712051392,42.97705841064453,25.229999542236328,1018.6707153320312,71.9375,-45.03409957885742
12606,2.3247697353363037,9.38048267364502,5.039794445037842,-3.2964072227478027,-0.2665956914424896,1.5646677017211914,42.647647857666016,25.239999771118164,1018.6749267578125,71.9375,-45.068145751953125
12724,3.9695863723754883,5.30076265335083,7.041347026824951,-1.547480821609497,-0.026113322004675865,1.1191424131393433,42.97705841064453,25.239999771118164,1018.6765747070312,71.9599609375,-45.0821647644043
12833,4.728548526763916,3.6535518169403076,8.683769226074219,-1.1507182121276855,2.5296616554260254,-1.4375649690628052,42.741764068603516,25.229999542236328,1018.6690673828125,71.9375,-45.02008056640625
12941,2.315192937850952,3.1435868740081787,10.970232009887695,-0.8870536088943481,0.5991408824920654,1.0691807270050049,42.83588409423828,25.229999542236328,1018.6673583984375,71.9375,-45.00606155395508
13049,0.8044517636299133,3.936067581176758,9.32302188873291,-0.6112648844718933,0.8608070015907288,0.051160797476768494,42.97705841064453,25.229999542236328,1018.6707153320312,71.9375,-45.03409957885742
13157,1.2737152576446533,3.380612850189209,9.691728591918945,0.49322205781936646,1.0622526407241821,0.0002664624771568924,42.647647857666016,25.229999542236328,1018.67578125,71.9482421875,-45.07615661621094
13265,0.5961562395095825,4.809951305389404,9.988609313964844,0.17866308987140656,0.08286983519792557,-0.15508116781711578,42.93000030517578,25.229999542236328,1018.677490234375,71.9375,-45.090171813964844
13373,-0.35434186458587646,3.7852327823638916,9.332598686218262,-0.006395099684596062,0.15268300473690033,0.9528698325157166,42.788822174072266,25.229999542236328,1018.677490234375,71.9482421875,-45.090171813964844
13481,0.2322375625371933,4.199429988861084,9.579200744628906,0.7474272847175598,0.05009494721889496,0.7831332087516785,42.788822174072266,25.229999542236328,1018.67919921875,71.9599609375,-45.104190826416016
13589,0.8643068075180054,4.809951305389404,9.0859956741333,0.8891852498054504,0.5815543532371521,0.23195558786392212,42.741764068603516,25.229999542236328,1018.680908203125,71.9482421875,-45.11820983886719
13697,0.9576807022094727,5.264849662780762,8.255207061767578,1.064784049987793,0.22023123502731323,-0.2620658576488495,42.600589752197266,25.229999542236328,1018.6826782226562,71.9375,-45.13322830200195
13815,0.3016694188117981,6.1267619132995605,7.63989782333374,0.8931822180747986,-1.0806386470794678,0.5259969234466553,42.788822174072266,25.229999542236328,1018.68603515625,71.892578125,-45.16026306152344
13924,0.6631938815116882,5.710171222686768,7.079654216766357,1.4663430452346802,-0.07927258312702179,0.09899081289768219,42.93000030517578,25.229999542236328,1018.6893920898438,70.9716796875,-45.18830108642578
14032,1.8579005002975464,10.72841739654541,4.54419469833374,1.1834930181503296,-0.16427411139011383,0.23102296888828278,42.93000030517578,25.229999542236328,1018.6893920898438,71.92578125,-45.18830108642578
14140,1.2090718746185303,8.437167167663574,4.63517427444458,-0.03344104066491127,-0.05982082709670067,0.015454824082553387,42.83588409423828,25.229999542236328,1018.6928100585938,71.92578125,-45.21733856201172
14248,1.482010841369629,8.992621421813965,5.398924827575684,-0.7786033749580383,0.2619326114654541,0.20317763090133667,42.788822174072266,25.229999542236328,1018.6961669921875,71.9375,-45.2443733215332
14356,1.1324573755264282,7.948749542236328,6.440402507781982,-1.0603874921798706,0.2188989222049713,0.006928024813532829,42.788822174072266,25.229999542236328,1018.6995239257812,71.9375,-45.27241134643555
14464,1.1994950771331787,7.129932880401611,7.536946773529053,-0.4861607849597931,0.32668301463127136,0.008793261833488941,43.02411651611328,25.239999771118164,1018.7037353515625,71.9482421875,-45.307456970214844
14594,1.558625340461731,7.398083209991455,7.352593421936035,-0.13642878830432892,0.30083614587783813,-0.0053292494267225266,42.83588409423828,25.239999771118164,1018.7037353515625,71.92578125,-45.307456970214844
14703,0.8547300100326538,6.926425457000732,7.141903877258301,-0.315891295671463,-0.5201347470283508,0.07154517620801926,42.788822174072266,25.239999771118164,1018.7037353515625,71.92578125,-45.307456970214844
14811,0.8212111592292786,6.876147270202637,7.273584842681885,0.349465548992157,0.16267535090446472,0.05129402503371239,42.83588409423828,25.239999771118164,1018.7053833007812,71.9482421875,-45.32147216796875
14930,0.4596867263317108,7.12035608291626,7.884106159210205,-0.18545790016651154,-0.02224961668252945,-0.48509496450424194,42.788822174072266,25.239999771118164,1018.70703125,71.9375,-45.33449172973633
15038,-0.2059013396501541,6.801927089691162,7.55131196975708,0.29737213253974915,0.312560498714447,-0.4199448823928833,42.93000030517578,25.239999771118164,1018.7112426757812,71.9375,-45.36953353881836
15146,-0.3447650372982025,6.94079065322876,7.046135425567627,0.07114548236131668,0.09192955493927002,-0.22342880070209503,42.93000030517578,25.239999771118164,1018.7112426757812,71.9375,-45.36953353881836
15254,-0.4141969084739685,7.094019412994385,6.981492042541504,-0.11777641624212265,0.09645941853523254,0.01958499290049076,42.788822174072266,25.239999771118164,1018.7095336914062,71.92578125,-45.35551834106445
15362,-0.2753331959247589,6.950367450714111,7.6566572189331055,-0.04716385900974274,-0.026779478415846825,-0.18972128629684448,42.93000030517578,25.239999771118164,1018.7053833007812,71.92578125,-45.32147216796875
15470,-0.7829039692878723,6.825869083404541,7.582436561584473,-0.0030643183272331953,-0.13043338060379028,0.006794793531298637,42.788822174072266,25.239999771118164,1018.7112426757812,71.9482421875,-45.36953353881836
15578,-0.2849099934101105,7.117961883544922,6.964732646942139,-0.0022649310994893312,0.1745329201221466,-0.4381975531578064,42.93000030517578,25.239999771118164,1018.7129516601562,71.92578125,-45.38355255126953
15686,-1.1348515748977661,6.8593878746032715,7.295132637023926,-0.03144257143139839,-0.05862174555659294,-0.30709800124168396,43.02411651611328,25.239999771118164,1018.7112426757812,72.015625,-45.36953353881836
15794,-1.0773907899856567,7.0557122230529785,7.2137298583984375,0.0839356780052185,-0.05382541939616203,-0.12243951112031937,42.93000030517578,25.239999771118164,1018.7112426757812,71.9150390625,-45.36953353881836
15902,-1.1516109704971313,6.751648902893066,7.283161640167236,-0.1500183790922165,-0.17932924628257751,-0.1732006072998047,42.788822174072266,25.239999771118164,1018.7078857421875,71.9599609375,-45.34149932861328
16020,-0.9552865028381348,6.936002254486084,7.347805023193359,0.01811944879591465,0.025580398738384247,-0.09645941853523254,42.93000030517578,25.239999771118164,1018.7103271484375,71.9384765625,-45.362525939941406
16129,-1.1228805780410767,6.619967937469482,7.2137298583984375,-0.17906278371810913,0.26632922887802124,-0.062218986451625824,42.83588409423828,25.239999771118164,1018.705322265625,71.837890625,-45.320472717285156
